id,text,polarization,language
hin_8c54e1e285b2871d3bd37db2db53e83a,"अभ्यर्थियों के विरोध के बीच MPPSC को High Court से झटका, Marks और Cutoff के साथ Result जारी करने के निर्देश @URL",0,hin
spa_4c13866d78b172a779f57bd4feb93206,"oye sebas no es judio!
podra ser racista, antipatico, poco inteligente, judio, pero jamas un femboy!",1,spa
hau_900cf46c9e00d668ff5bc827ea049ab7,"There is absolutely nothing attractive in the lifestyle of our politicians, nothing that can warrant hassada balle ma karnukan siyasansu yan PR. Yan PR tausayi suke bani wallahi. Dan idan kana neman jaki da baisan mene yake damunsa ba toh ka sami dan PR din yan siyasa",1,hau
arb_9ea7bcb7f78770f99155898a12951d49,خلوهم عبره لازم عقاب وأشد عقاب وسجن شنو هل اجرام والله اشك اب شرطي مجرم,0,arb
zho_0616160810c87074af86998081b9ac74,但是其实黑人在世界各地都是不应该的，就像你在一个白人国家被歧视你是黄种人，你觉得应该吗？,1,zho
ita_5d1ecd5cc3ee77c4370bcc86530d9a09,In Pakistan ancora attacchi ai cristiani... E stiamo zitti ! E basta basta! La vostra liberta islam e' uguale alla nostra,0,ita
zho_6d56a213870a453370682c6b47cc55c5,那男人出轨，女人是打不过男人的，半夜能杀了你吗？怎么偷情杀不得了？,1,zho
amh_231cd6ce6f22a6b7f75e40037ffcba6c,ይድረስ ለአማራ መገናኛ ብዙሃን እረ እየተስተዋለ እረ ነገርን በርጋታ ዘግቡ። @USER,0,amh
deu_5177bc6fe5a1d538a1d4f4d25ae59868,Klima retten durch Geld verbrennen!,0,deu
urd_817d84d0f5590c5527ffa3297e644cd6,@USER بائیومیں ساتھ رافضی بھی لکھ دیتےتومزاآجاتا (y),0,urd
spa_dbe4d8ff61f5f67c73c7d06749159ed2,"gran presentacion, bravo por islam, creo que deberia haber revancha",0,spa
amh_27371545d73996eedd9522c85041f546,ጁንታው እንዴት ዋለ ብላችሁ ለምታስቡ . አታስቡ ሲቀጠቀጥ ነው የዋለው,1,amh
urd_9874024e5b7fd4f8232c62ac8c33a60b,اپوزیشن ہماری جان چھڑائے، ہمیں این آر او دلوا دے😅,0,urd
eng_fa8f89a8eca80360fbb8bbf57f91976a,War crimes after war crimes.,0,eng
urd_97dec8f20782174e904c7bfa1cbea795,سیکولر فکر کے نمائندہ خواتین و حضرات کچھ عرصہ سے نظریہ پاکستان کی اصطلاح کا سرے سے انکار کررہے ہیں۔ #نظریہ_پاکستان,1,urd
deu_dc87f2ceff0b27d21b800f767042660c,"Asyl ist irreguläre Migration und ein wichtiges Menschenrecht, gerade bei der deutschen Vergangenheit.",1,deu
ita_51128e9023e130a59cb2f1d0651f234c,"Però sono brave persone vero sinistri maledetti, vero Bergoglio che li hai invitati in Vaticano?
Questi sono i rom e questa è la loro vera natura. Gentaglia che vive di espedienti, derubando cittadini ITALIANI INNOCENTI. @URL",0,ita
spa_7104dc6c02c06efe3089c8010c695acc,la lerda asquerosa imbecil noviktaespa zorra no soy yo.,1,spa
amh_7f63de8b89f3748adcfc8b09034e6239,@USER ራያ፣ ወያኔና ሁሴን ጅብሪል ምንድን ነው የሚያገናኛቸው ?,0,amh
hin_76fb89fcdb8c29284a666ebf6543cacf,#ZeeNews Trump Big Action Against Hafiz Saeed LIVE : हाफिज सईद पर ट्रंप का बड़ा एक्शन! भारत की जीत!| Pakistan Trump Big Action Against Hafiz Saeed LIVE : हाफिज सईद पर ट्रंप का बड़ा एक्शन! भारत की जीत!| Pakistan अमेरिका ने पाकिस्तान के आतंकी मंसूबों को करारा झटका दिया है. उसने द रेजिस्टेंस फ्रंट…,1,hin
hin_7d61c4b337412a8921e4d065ef112056,"""हिंदुत्व"" क्या है ? हिंदुत्व, OBC SC ST के ऊपर ""ब्राह्मणधर्म"" थोपने का ""राजनीतिक"" अभियान है......!!",1,hin
spa_c89cb687c5ee8d9e88ec3cc1a5dcdb67,feminista del ano! logro deconstruir a brian thompson.,0,spa
ita_ccd929ec233e35250188651c301d3946,&gt; Proteggere le donne &gt; Succhiacazzi / sbucciabanane / servette del pene Pick one,0,ita
amh_a3705e947607114e8bc435b395689b87,@USER ሰይጣንን ስለ ክብር ሁሉ እናመሰግናለን። ሁሉን ቻይ የሆነው ሰይጣን ደም እና ቅዱስ ልብ የሆነውን መለኮታዊ መሥዋዕት ይቀበላል። ትሎች በሰውነቷ ላይ ይመገባሉ እንዲሁም እሳት ነፍሷን ታነጻለች።,1,amh
zho_ad34ab38ecfd844214c0fda2135c2dbc,其实我觉得台湾挺落后的，表面上明国和外国那一套多，人挺落后。,1,zho
ita_917fd57b0110676a5b271cf83ce126f5,@USER @USER Se dichiari di essere #Ucraina magari anche #lesbica e #arcobaleno te la ricostruiscono in 1 giorno... Indegni! #Amatrice #draghistan,0,ita
hin_806803936ef3a10b12b8e240d87d5345,प्रतिकार हो विश्व कल्याण के लिए अधर्म पर धर्म की विजय के लिए हिंदुत्व के लिए,1,hin
eng_01cd4aace264d760d004222e1c14b7c6,Vernon County Republicans implement new candidate,0,eng
amh_01125fe587cfdb70592fc5b064afb2d4,Reminder: ለሃገራችሁ ትልቅ ውለታ መዋል ትፈልጋላችሁ? መረጃ ከሌላችሁ ዝም በሉ!,0,amh
deu_61ccdb7cd2f40832bf8be3c26dbffc41,Klingt arg nach russische Propaganda und @USER,1,deu
hau_a3c0e94f13671ba67a0d30c126baea11,how i wish it's xmas da arna sunci banza 😂😂😂😂 #endgoat #endsars ##url,0,hau
ita_558d9f1f9bd4718807aa95498b73996a,"Questi due minimo hanno una collana a Rosario,fatto bigotti,le donne con la minigonna sono troie ma interiormente gay repressi #ungiornoinpretura",0,ita
deu_0bb549682bd4b1d7acb9e42f67c76f27,"Ist auch ein Symptom von Vitaminmangel, kaputter Darmflora, schwachem Immunsystem, folgen vom Corona Erkrankungen @USER",0,deu
hin_a9836cd9c1e1491102fca84c811f3281,"सोनू कक्कड़ ने नेहा कक्कड़ और टोनी कक्कड़ से खत्म किया रिश्ता, इंटरनेट पर बयां किया दर्द, सुनते ही लोगों को लगा झटका Last updated:April 12, 2025, 19:28 IST The post written by Sonu Kakkar recently on his social account about Neha Kakkar and brother Tony Kakkar has caused havoc on the internet.…",0,hin
hau_1f19aaa567d043336c9bae406f57da66,shek malan dauda yace duk wanda ya balaga bashi da gemuh munafiki neh🤣🤣🤣.,0,hau
zho_60b50fece9056463c6d6e2ec87e541d4,这个事件火跟他们人有不有名没关系好不好，是因为这个女生发的男生的行为真的很气人，,0,zho
eng_93112d0c8d5ba7c30fd31e0056329a72,Bryan Smith elected as Idaho GOP,0,eng
hau_6bf43ccceb2621b0615ed78d45046f05,"Da doctors, da masu bada Kati harda nurses duk ehn Kutumar uba ne.",1,hau
eng_48de6e6dcb57b582d2f046e864a7cb6e,No money to do a recount?,0,eng
arb_69b2ed08d987d3c0dc5430b0ff3aea64,الكسندر باتو سيغادر فريقه الحالي ساوباولو في يناير القادم والمرحج أنه سيعود للعب في أوروبا.  ,0,arb
deu_d503c36f2c308ab00deefd9a7950849a,Russland besetzt Moldawien.,0,deu
nep_431a75e430cb4780e6f7ba46fcd978d6,देश भित्र समाधन खोज्नु श्रि ५ ज्ञानेन्द्र राजा बिनाको हिन्दु राष्ट्र स्विकार्य छैन।,1,nep
arb_b06bbb4d5d1007ac70cc455c3af0f63b,الدولار يرتفع بعد هبوطه إلى أدنى مستوياته في أكثر من شهرين,0,arb
amh_8d4451b3dcea01e6c42d5fc75a34c29d,@USER ኖ እኔም እሱው አይደል ሚገመኝ.ከሰይጣን መሆኑ ውድድሩ ??,0,amh
arb_cc1dea9d959a839123c7f9da5c7da5c5,"نتنياهو: في الأول من شهر تشرين الثاني ""نوفمبر"" ستتحول إسرائيل من الدفاع إلى الهجوم ضد إيران وبرنامجها النووي",0,arb
hin_716b27a15c054dfe097df9ebcae1cf7d,और तुम जैसे देशद्रोही नेता जब-जब देश को तोड़ने के सपने देखेंगे ये देशभक्त बच्चे तुम्हारी तोड़ेंगे।,1,hin
hau_ecb9aa95c9be2f67e9b4bd20a1b5287d,kai jamaa 🤦🏻🤦🏻🤦🏻 malam sarki shugaban mahaukata 😂😂😂 ##url,0,hau
deu_a26f3e0f08fa8509201401e64f844365,Politik ist auch irgendwo Krieg (zwischen den Parteien) und im Krieg stirbt die Wahrheit bekanntlich als erstes,0,deu
fas_3bb4887fbc2eb5ae9273c1afd80b3e9c,ترور هم احتمالا وزیر دفاع بوده. اسرائیل گفته سعی کرده هدف قرار بده,0,fas
hau_8454eee263f2a0022c547daec2e5583a,@USER shege dan kwal ubaaa,0,hau
tur_a7e21c5d645d52541f17b2943dea1c21,"@USER @USER Bir tane akıllı çıksa içinizde şaşıracağım hala pontus lafı ağzınızda,Pontus bir halk,ırk yada inanç değildir,Pontus doğu karadenizde bir coğrafya adıdır ki,bir ırka,inanışa yada coğrafyaya ait olmak biz meziyet,övgü ve yergi olamaz.Önce içinizdeki dönekleri anlatın,sırada ne var",1,tur
spa_15e668986a575b7f4c43034fc9ff1853,"la policia gringa es asi, solo las series pintan otra historia. la realidad es esto, no es caso aislado.",0,spa
eng_e64738e41ff0193c65c2d09fdb928726,Anti zionism Anti Jewish selfdetermination Anti Torah So antisemitism!!,1,eng
hau_ee4560fc1dad94e17f76ec2fbb3e92fc,bafa kowa bane zai auri mace ta gari.dole sai wani yayi hakuri ya auri yar kutumar uba 😠😠😠😠😠😠🗣🗣🗣,0,hau
tur_4cd8f76fdd72263565da38bd371a8a77,Anayasaya uyum kapsamında seçim ve siyasi partiler kanunlarında değişiklik yapan kanun teklifimiz TBMM genel kurulundaki görüşmeler sonrasında kabul edildi.,0,tur
hau_a9f669da98ab6f61553a02d5c31dc7fe,No wonders ashe kedin yar macece shiyasa kika tashi babu tarbiyyah yanzu zan rikayi maki uzuri duk abinda kikayi dama hausawa sunce ruwa baya tsami banza to Allah ya shiryar damu har yanxu bamu makara ba,0,hau
tur_160b77f158047cc83626249c7a90517f,Bazı öğretmen arkadaşlar maske kodu gelmedi ve maskeyi paramızla bile alamıyoruz bu nasıl devlet diye paylaşımlar yapıyor. Evde oturup maaşını gününde aldığı devletten bahsediyor! Eski Türkiye olsaydı o maskeleri evinde diker pazarda satmaya çıkardın. Ne zaman şükür edeceksiniz?,1,tur
eng_3210f5935365c41d6862e66fac2597af,"Democrats discuss insurance, schools in state House",0,eng
spa_11b11d2caece2c9415315a5fe38d90d8,ida llamando a kike sarasola para mandarle a los vecinos deportados y devolverle el regalito del piso durante el confinamiento.,1,spa
spa_f7c31965df504f7fa3a984c2c3007101,por supuesto quien se puede fiar del genocida judio?.,1,spa
nep_c6d71d6d82f30173d2e2fd06d4d24f88,केही समुदायका मानिसहरूले मात्र आफ्नो समूहको हितमा निर्णय गर्ने भनाइले नेतृत्वमा योग्यताको मापदण्डलाई प्रभावित गरेको छ।,1,nep
arb_f98311bf5d5889d3065924dcfb851a65,"هناك تعاون بين روسيا و الامارات عبر المتمرد حفتر ؛
لأشعال الفوضى في #ليبيا 🇱🇾",1,arb
fas_b556418208ee8f0fa766efd8d8ab654a,به نازی‌کده شدم دیدم آقای قانون گفته شلاق ج.ا درد نداره. کاش یه‌بار بگیریم بدون درد بزنیمش.,1,fas
amh_60cdf27a16a14f3dccf6c244c9c14cdd,የኦህዴድ ሰራዊት ለሸዋ ፋኖ ትጥቁን ያስረከበበት የሽዋ ፋኖ ታላቅ ገድል - አበበ በለው,1,amh
urd_693e435c06282ea71d50a4c799249148,بندوق کے زریعے دوسروں پر اپنا نظریہ  مسلط کرنے والا ہر شخص دہشت گرد ہے وہ چاہے ملحد ہو، مسلمان ہو یا عیسائی ۔۔,0,urd
arb_374f3667301e92f3ab384cb443ccc2d3, كنت عاوز اغير خط أورانچ بتاعي لشبكه تانيه وقالولي اجيب رقم الحساب منكم ، اجيبه منين رقم الحساب ده بقى ؟,0,arb
fas_11b2a2425a6835509a7ad52aed113f93,تراکتور و سپاهان مربی خارجی آوردن فقط برای استقلال خار داره؟,1,fas
fas_1b86931bb5ebdc58547d37d81ccb92f4,حتما میریم باهم ، چمدونت رو ببند با پراید هاچ بک مسی کمک خوابیده قشنگم بیام سر کوچه دنبالت ، واسه تو راه هم تخمه و میوه بیار,1,fas
deu_1ada334e8c4fa4f0a77d02ccbade7b93,"""Büro ist Krieg"" -Stromberg",0,deu
urd_eea00dbd3e8d4d816361e2af693c957c,تمام قادیانی، ملحد، رافضی اور اسلام و پاکستان مُخالف دیسی لبرلز محترمہ عاصمہ جہانگیر صاحبہ کی موت پر ماتم کُناں ہیں!  #AsmaJahangir,1,urd
hin_b150ff750d4a8e9425ed8490c75eb6f8,ना तो देशभक्ति खराब है और ना देशभक्त खराब है हिन्दू होकर हिंदुत्व का विरोध करें वो रक्त खराब है। 🚩 जय श्री राम🚩,1,hin
deu_ab6d78da9d06f82c10f5aced74032fde,"Junge, krieg ich direkt Puls 😄",0,deu
eng_ab81a460c1dc8698045355ba1ab8ca8b,Brandeis suspends class to hold teachins on IsraelHamas,0,eng
fas_058ca574b1c06f70ae49286c5342e0f0,عب نداره فشار بخور عرزشی   کتلت همونی بود که ترامپ قمارباز به درک واصلش درک و تو واسه جیره داری واسش میمالی,1,fas
nep_2a4149dde74ea835f6d39b018ae86631,"सुतिरहेको अवस्थामा एकैपटक च्यापिएर चारजनाको ज्यान गयो, सिंहले भने, रोकाका श्रीमान्को यसअघि नै मृत्यु भएकाले परिवारै सखाप भएको छ।",0,nep
eng_bb35d38568cc225e0fcb3dbc51b5f5fe,"Forget impeachment, how about making a difference to peoples lifes?",0,eng
amh_0ddc15bbb27722bb388f9eb0569217fe,ይህን እንደ አህያ እንዳውም ከህያ ባነስ በብሔር ብሔረሰቦች በጥላቻ የስከረ ትምክህተኛ የጻፈውን አንብቡ። ድል ለትግራይ ህዝብ።,1,amh
eng_72d48b4ff2a3be086b62cc863a4ba26e,They dont want us to call it a raid. So lets call it what it is. Election interference. Possibly INSURRECTION.,1,eng
zho_33dd1f1e7730a38f78f549c314996768,我河南人，外婆家辽宁，这两年沈阳大连城市发展已经开始落后了,0,zho
amh_10c5f1df4817783841cc4e054da13ff6,አሜሪካ ውስጥ ሉዊጂ ባከማቸው ሺህ ፓውንድ ቦምብ ልጆቹን እገድላለሁ,1,amh
nep_4d34b125563525146af0a54cf6af3b6b,प्रकाश शुबेदि भन्नदा खुलेर बयान दिने त हेम थापा रहिछन्।जय हेम थापा ।।।।।,0,nep
nep_d790d73470daab0b86cf77a1a645560f,"विशेष जातीय समूहका मानिसहरूलाई कमजोर सोच र कम योग्यता भएको ठानिने पूर्वाग्रहले उनीहरूको सामाजिक विकासमा बाधा पुर्याइरहेको छ, जसलाई अस्वीकार गर्नुपर्छ।",1,nep
